Entidad;Objeto;FNA;GNA;NAM;SAG;LIMa_100k_;FDC;Escala;created_us;created_da;last_edite;last_edi_1;Pais_100KR;SHAPE_STAr;SHAPE_STLe
0;Pa°s;Estado Plurinacional de Bolivia;-2;Bolivia;;4;;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;91,9702412;62,22942958
0;Pa°s;Anguila (GBR);;Anguila (GBR);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,016794674;1,12676895
0;Pa°s;Antigua y Barbuda;;Antigua y Barbuda;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,038368395;1,639974614
0;Pa°s;Commonwealth de las Bahamas;;Bahamas;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;1,119749567;35,73681942
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;3,02494E-06;0,007364303
0;Pa°s;Belice;;Belice;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;1,894414248;10,8562885
0;Pa°s;Bermudas (GBR);;Bermudas (GBR);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,003106558;0,492905082
0;Pa°s;Barbados;;Barbados;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,037039776;0,817650674
0;Pa°s;Canad†;;Canad†;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;1691,869097;2573,712442
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,000412839;0,081190068
0;Pa°s;Commonwealth de Dominica;;Dominica;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,061493319;1,165521737
0;Pa°s;Granada;;Granada;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,02884146;1,037692391
0;Pa°s;Jamaica;;Jamaica;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,942061829;5,977438034
0;Pa°s;Saint Kitts y Nevis;;San Crist¢bal y Nieves;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,024665192;1,250487443
0;Pa°s;Santa Luc°a;;Santa Luc°a;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,050606093;0,969618606
0;Pa°s;Estados Unidos Mexicanos;;MÇxico;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;174,2020235;182,0662391
0;Pa°s;Montserrat (GBR);;Montserrat (GBR);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,008439961;0,384947124
0;Pa°s;Puerto Rico (USA);;Puerto Rico (USA);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,769281985;6,09141116
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;8,88358E-06;0,013894932
0;Pa°s;Saint Pierre y Miquelon (Francia);;Saint Pierre y Miquelon (Francia);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,02867437;1,440638789
0;Pa°s;Turcas y Caicos (GBR);;Turcas y Caicos (GBR);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,038878358;3,456224627
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,001566874;0,55828235
0;Pa°s;Estados Unidos de AmÇrica;;Estados Unidos de AmÇrica;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;1116,361753;948,7244939
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,005638748;0,657738928
0;Pa°s;San Vicente y las Granadinas;;San Vicente y las Granadinas;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,030665912;1,228524485
0;Pa°s;Islas V°rgenes (USA);;Islas V°rgenes (USA);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,012400494;1,374538945
0;Pa°s;Islas V°rgenes (GBR);;Islas V°rgenes (GBR);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,030265362;1,705456473
0;Pa°s;Aland (Finlandia);;Aland (Finlandia);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,152389069;7,534981671
0;Pa°s;Emiratos µÅrabes Unidos;;Emiratos µÅrabes Unidos;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;6,303561206;21,46633235
0;Pa°s;Samoa Americana (USA);;Samoa Americana (USA);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,015101319;1,073712703
0;Pa°s;Burkina Faso;;Burkina Faso;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;22,66904543;29,86550892
0;Pa°s;Brunei Darussalam;;Brunei Darussalam;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,465836539;5,270602709
0;Pa°s;Islas Cook (Nueva Zelandia);;Islas Cook (Nueva Zelandia);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,016505483;1,764202059
0;Pa°s;Rep£blica µÅrabe de Egipto;;Egipto;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;90,73192663;61,15930932
0;Pa°s;Islas Feroe (Dinamarca);;Islas Feroe (Dinamarca);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,22805794;10,26969248
0;Pa°s;Islas del Canal (GBR);;Islas del Canal (GBR);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,023743971;1,286070929
0;Pa°s;Gibraltar (GBR);;Gibraltar (GBR);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,000369676;0,085998694
0;Pa°s;Guam (USA);;Guam (USA);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,047093815;1,178240708
0;Pa°s;Islas Heard (AUS);;Islas Heard (AUS);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,052953978;1,41228219
0;Pa°s;Isla de Man (GBR);;Isla de Man (GBR);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,079185545;1,409961328
0;Pa°s;Islas de Chagos (GBR);;Islas de Chagos (GBR);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,004016279;1,171956487
0;Pa°s;Irlanda;;Irlanda;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;9,334048002;48,24203585
0;Pa°s;Jap¢n;;Jap¢n;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;38,17138308;155,1139965
0;Pa°s;Jamahiriya µÅrabe Libia Popular y Socialista;;Libia (Jamahiriya µÅrabe Libia);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;147,8943325;58,14068381
0;Pa°s;Gran Ducado de Luxemburgo;;Luxemburgo;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,325538937;2,960063134
0;Pa°s;ex Rep£blica Yugoslava de Macedonia;;Macedonia;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;2,741446103;7,619170423
0;Pa°s;Montenegro;;Montenegro;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;1,51025412;7,910600326
0;Pa°s;Mongolia;;Mongolia;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;184,6029874;85,72407244
0;Pa°s;Islas Marianas Septentrionales (USA);;Islas Marianas Septentrionales (USA);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,048995147;2,9050046
0;Pa°s;Malasia;;Malasia;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;26,70317173;68,45686927
0;Pa°s;Nueva Caledonia (Francia);;Nueva Caledonia (Francia);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;1,649069668;18,10354074
0;Pa°s;Islas Niue (Nueva Zelandia);;Islas Niue (Nueva Zelandia);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,018930655;0,581958379
0;Pa°s;Sultan°a de Om†n;;Om†n;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;26,98299948;35,41069262
0;Pa°s;Pitcairn y Dependencias (GBR);;Pitcairn y Dependencias (GBR);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,003789305;0,390317874
0;Pa°s;Islas Spratly;;Islas Spratly;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,000989603;0,397187297
0;Pa°s;Pap£a Nueva Guinea;;Pap£a Nueva Guinea;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;38,04366639;108,3082383
0;Pa°s;Polinesia Francesa (Francia);;Polinesia Francesa (Francia);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,28139218;20,21736443
0;Pa°s;Rumania;;Rumania;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;27,38718194;31,53494155
0;Pa°s;Sahara Occidental;;Sahara Occidental;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;8,048647545;28,229362
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;8,22282E-06;0,011546084
0;Pa°s;La Rep£blica de Sud†n del Sur;;Sud†n del Sur;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;51,35561788;43,67750195
0;Pa°s;Santa Helena (GBR);;Santa Helena (GBR);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,033666262;1,489643267
0;Pa°s;Islas Salom¢n;;Islas Salom¢n;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;2,236402508;40,72151469
0;Pa°s;Turkmenist†n;;Turkmenist†n;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;49,05929391;57,70585759
0;Pa°s;Tuvalu;;Tuvalu;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,00188715;0,700800125
0;Pa°s;Ucrania;;Ucrania;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;73,64989005;84,13553818
0;Pa°s;Wallis y Futuna (Francia);;Wallis y Futuna (Francia);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,011644271;0,723244472
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;2,40742E-05;0,021181615
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;2351,516682;557,4311066
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;3,46155E-05;0,024634606
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;2,64734E-05;0,030365343
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;9,02169E-05;0,061112786
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;3,96408E-05;0,037724371
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;2,24356E-05;0,030652536
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;3,80986E-05;0,024814253
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;1,71587E-05;0,017324738
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;1,74184E-05;0,020705564
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;3,27331E-05;0,025224437
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;2,17325E-05;0,02887468
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;2,87362E-06;0,010415228
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;2,67282E-05;0,032157507
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;1,30426E-05;0,023354665
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;2,33878E-05;0,02106335
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;5,4896E-05;0,054224627
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;2,71923E-05;0,041521339
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;9,76743E-05;0,059986613
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;9,98418E-05;0,051684244
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;4,76817E-05;0,026736407
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;7,44878E-05;0,041974496
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;3,05717E-05;0,024017986
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,00030152;0,073864008
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;4,17746E-05;0,034245676
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;1,07425E-05;0,025371639
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;3,02076E-05;0,033771274
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;2,23396E-05;0,019487957
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;1,8401E-05;0,020986684
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;1,16589E-05;0,018983399
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;3,44059E-05;0,041985123
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;1,26588E-05;0,020604208
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;2,26547E-05;0,027656101
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;2,37749E-05;0,023938839
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;624,1603759;429,4798987
0;Pa°s;;;;IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,000489729;0,182208868
0;Pa°s;Mayotte (FRA);;Mayotte (FRA);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,03288021;1,294389468
0;Pa°s;Guayana Francesa (Francia);;Guayana Francesa (Francia);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;6,791912671;14,14105616
0;Pa°s;Martinica (Francia);;Martinica (Francia);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,09207851;2,026431418
0;Pa°s;Guadalupe (Francia);;Guadalupe (Francia);IGN;4;UN-GGIM/IGN;0;JGONZALEZ@;22/03/2019;GEODBA;21/07/2019;1;0,140069401;3,180950116
